EPIScore,Inflation,Unemployment,GDP,BudgetDeficit,DJIA,NASDAQ,Russell2000,S&P500,TreasuryBonds,TreasuryBills,CorporateBonds,MunicipalBonds,Aluminum,Copper,Gold,Lead,Nickel,Silver,Zinc,CrudeOil,NaturalGas,Petroleum,Biofuel,Cattle,Wheat,Cocoa,Coffee,Corn,Cotton,LeanHogs,Soybeans,Sugar
1.0,-0.11281670083121928,0.06343125807969759,-0.3292974171753394,-0.5131238036854646,-0.3324621810743053,-0.30329677473589034,-0.2609191344751125,-0.30151307325106314,-0.3926689811975731,-0.4591458476434428,-0.3746091797512837,-0.38360435059478754,-0.02475317232482555,-0.08832057344415731,-0.30738354892913994,0.1621541464932138,-0.08125247973812492,-0.08487544246659001,-0.06487597874474052,0.054218444531752855,0.10609679071146695,0.03925139263952819,-0.014478451875283209,0.14392482792575345,-0.046844023556076884,0.0876784218191408,0.1421455399156046,-0.06039929942939054,-0.004822532853645125,0.023129236335005018,0.05275136527583357,0.09862548690346185
-0.11281670083121928,1.0,-0.3816813430890971,0.7629285011456673,-0.05382077216493333,0.6586860571180971,0.6567886779567328,0.6186200744385014,0.7132111140508077,0.3406055698371153,0.5431501135545419,0.44981844836764195,0.49136578421958543,0.8053349312676412,0.6502029004326877,0.5402851301353878,0.26907509598692925,0.7056505297137491,0.29192406671619736,0.6651991031604391,0.3067761453840781,0.6601188812366559,0.40714882801507285,0.7039055000186654,0.20529517698569702,0.7026063459225567,-0.05075351392166037,0.7114163658213456,0.639175308790128,0.7716006678983124,0.37888734508866434,0.535814993264076,0.42073114512329957
0.06343125807969759,-0.3816813430890971,1.0,-0.3902662759098779,0.25554196300846865,-0.2926961375399274,-0.14986425869484968,-0.32456941441380216,-0.24124784306488917,0.12039558405264547,-0.03176823613310433,-0.0649002788915488,-0.18042026993047194,-0.31341303689931904,-0.02450608637458349,0.241410264780371,-0.26504253067999206,-0.05460911141414916,0.34140929334147085,-0.45995208280124344,0.025856055180726548,-0.16191031509657167,-0.02014310044338474,-0.0021043844048953173,-0.10403861763933257,0.05549575382532088,0.055414028602961234,-0.13496967295123613,0.032416541419666635,-0.23143281508809757,-0.013698272324292653,0.1224624155008224,-0.028448892613414756
-0.3292974171753394,0.7629285011456673,-0.3902662759098779,1.0,0.22013695694975924,0.9624782225488758,0.9271539587270136,0.8960145275045699,0.9586127231100832,0.7501393708268452,0.8938524707802923,0.857644437162302,0.8947409775010384,0.6795813567857625,0.5433181170515159,0.684912907388905,0.17603195819932746,0.530744708140997,0.18393422364315082,0.7618298397154685,-0.09044950641834429,0.33089424176474147,0.012000392628315737,0.34291012820954736,-0.14361679532184657,0.4043659091630516,-0.27388753981097635,0.332132660191588,0.3339506712595749,0.5292793292265782,0.057610689390016186,0.2134739352661247,0.03414494068743635
-0.5131238036854646,-0.05382077216493333,0.25554196300846865,0.22013695694975924,1.0,0.2803564922920285,0.28132009824370224,0.22518010810102884,0.2539255940548854,0.4190541638776942,0.4053431980278057,0.36756806960298094,0.363004476790241,-0.06944981519569858,0.020723992232930862,0.2680810071215631,-0.1984207440450934,-0.020510566544167184,0.02148778416997082,0.029942855778361775,-0.19751696704281527,-0.18623866424971486,-0.19079291607577356,-0.11719325413879492,-0.2892568996067432,-0.06837028491393765,-0.16643846909558177,-0.21845585496526557,-0.055907262593712134,-0.12152401330873296,-0.10071414076905198,-0.11200210074956903,-0.2222399642521758
-0.3324621810743053,0.6586860571180971,-0.2926961375399274,0.9624782225488758,0.2803564922920285,1.0,0.9711054283548272,0.9603125260595243,0.9868627718546817,0.8059056852611933,0.9164053783932251,0.9168915166676662,0.928442388599751,0.6759916635814883,0.6018473875495655,0.7176705343381502,0.23342666849519444,0.5028017097921779,0.2543371540544269,0.7523071518485773,-0.10201785428029325,0.22742044610488096,-0.012601266176870528,0.30445872019242143,-0.179633293459644,0.3525978405109037,-0.3136157900144807,0.25832116358635976,0.30465165949290735,0.4942966545783735,0.05066829910723808,0.21294815133116804,-0.0072414389798786645
-0.30329677473589034,0.6567886779567328,-0.14986425869484968,0.9271539587270136,0.28132009824370224,0.9711054283548272,1.0,0.9511322620988154,0.9907098710158867,0.856907542039721,0.920741143929393,0.9354551323709768,0.9244472907942919,0.6715707774508234,0.650260662259811,0.797572910934764,0.1727294973773949,0.5316318774692081,0.37824409261354175,0.6812588105098065,-0.10392962351889475,0.23892988434539955,-0.01499234238656412,0.3799276303109548,-0.1318187285497227,0.4170608461128138,-0.22643481406634983,0.325007221570907,0.3614249906026355,0.5012060856635591,0.08016040640227302,0.29485913613112646,0.07644387527007664
-0.2609191344751125,0.6186200744385014,-0.32456941441380216,0.8960145275045699,0.22518010810102884,0.9603125260595243,0.9511322620988154,1.0,0.9571744502252546,0.7204908246439771,0.8153021115572143,0.8561295475055645,0.8614689633810909,0.6989367834718827,0.6548920643172056,0.6381551251328277,0.3039949290458081,0.4785355438554939,0.294359433962839,0.7485086327573743,-0.060215025073573535,0.23324362392316791,0.023440223069373326,0.34032790044986855,-0.10316600885230487,0.33729125187973485,-0.25858322759811037,0.29133606331321177,0.3145480924723469,0.5213610832664659,0.10903021795828322,0.2725618595843654,0.07257997287442035
-0.30151307325106314,0.7132111140508077,-0.24124784306488917,0.9586127231100832,0.2539255940548854,0.9868627718546817,0.9907098710158867,0.9571744502252546,1.0,0.81861926057933,0.9112403642919494,0.9169098233457041,0.9196338467643199,0.7069713731934136,0.6431442708172425,0.75980532044455,0.204910115491036,0.5532854881989879,0.3175466813934122,0.7347450945852174,-0.0808875512339733,0.2823654487901128,0.014150853931132235,0.38478692252401725,-0.10967173349007799,0.42455197197829103,-0.23576433038560557,0.3586611749650873,0.361946386182268,0.534939774474619,0.09779243150188938,0.2845696630475976,0.08005083875144749
-0.3926689811975731,0.3406055698371153,0.12039558405264547,0.7501393708268452,0.4190541638776942,0.8059056852611933,0.856907542039721,0.7204908246439771,0.81861926057933,1.0,0.9156547382928723,0.9666214096806038,0.9369784749551466,0.29669703629653027,0.319584948219068,0.7924359785732927,-0.12131803450983064,0.26853215279220305,0.3024989531801593,0.3637183303271991,-0.41585476387877063,-0.11958704315343237,-0.3526295820635616,0.09293432317320073,-0.375163710745293,0.13951190662176113,-0.2007297228207046,0.03604756708019276,0.0984646409905771,0.10419190750631041,-0.18216486864360662,0.021127927704896715,-0.10617897142591126
-0.4591458476434428,0.5431501135545419,-0.03176823613310433,0.8938524707802923,0.4053431980278057,0.9164053783932251,0.920741143929393,0.8153021115572143,0.9112403642919494,0.9156547382928723,1.0,0.9386707320900888,0.9255259346396715,0.4884008010606368,0.5003681520986595,0.8343126881589179,0.0012600575903733962,0.48705148872004894,0.3168533502488467,0.5302090109450808,-0.14005198031174998,0.14478609844237117,-0.06253105138180276,0.2562717712741566,-0.2702460210782357,0.36737753512044125,-0.27142170755569656,0.1418814270718376,0.2973180793349774,0.35288223103742183,0.004848831450498611,0.18651787522960744,-0.08990065255165046
-0.3746091797512837,0.44981844836764195,-0.0649002788915488,0.857644437162302,0.36756806960298094,0.9168915166676662,0.9354551323709768,0.8561295475055645,0.9169098233457041,0.9666214096806038,0.9386707320900888,1.0,0.9834721633306633,0.4482554386426932,0.4292063605471667,0.7804622843290272,0.04183695703970373,0.3436960357384871,0.29527057070094526,0.5465333727248078,-0.33782457901720253,-0.013588564988714944,-0.2631307161294003,0.15632607164778425,-0.32766980618980807,0.18130193645340206,-0.26548008864663364,0.11716114498279334,0.14798448531121255,0.2362477412743764,-0.12060432798959969,0.07244948418203564,-0.05867934417328206
-0.38360435059478754,0.49136578421958543,-0.18042026993047194,0.8947409775010384,0.363004476790241,0.928442388599751,0.9244472907942919,0.8614689633810909,0.9196338467643199,0.9369784749551466,0.9255259346396715,0.9834721633306633,1.0,0.4495567357662686,0.37319871748908984,0.7156448656780142,0.017631567001200048,0.307928245833035,0.19816104806540144,0.5749840137020625,-0.38883482400089175,-0.02308075454201408,-0.3088185304957426,0.12393602360131911,-0.3378168382750436,0.14364825672703976,-0.26366993645739284,0.10790475525122163,0.12447687554290311,0.2268278022939672,-0.14865836806384722,0.012352385553012704,-0.09155452572688771
-0.02475317232482555,0.8053349312676412,-0.31341303689931904,0.6795813567857625,-0.06944981519569858,0.6759916635814883,0.6715707774508234,0.6989367834718827,0.7069713731934136,0.29669703629653027,0.4884008010606368,0.4482554386426932,0.4495567357662686,1.0,0.8705792633140599,0.566962630719525,0.6166731971171859,0.7880414658360108,0.45843165412133735,0.835861589768992,0.4401937715370666,0.6068517570529349,0.5121512136312452,0.6943687535879182,0.21366214834943467,0.7052911990409523,-0.23329923178361045,0.6646067224302732,0.66131317994007,0.8267989899010396,0.4361345253201273,0.6141586510793045,0.3620185122663035
-0.08832057344415731,0.6502029004326877,-0.02450608637458349,0.5433181170515159,0.020723992232930862,0.6018473875495655,0.650260662259811,0.6548920643172056,0.6431442708172425,0.319584948219068,0.5003681520986595,0.4292063605471667,0.37319871748908984,0.8705792633140599,1.0,0.6860229277393564,0.5756544493363257,0.7995487237084257,0.721651235913422,0.6471203972529435,0.5802166384813252,0.5840716155767879,0.6294761800354532,0.7903227824936492,0.2471621094867944,0.7822922106355317,-0.20650608163090775,0.583651220490647,0.7868327646880683,0.7913210355998519,0.5806278109424395,0.7952511781800224,0.40446779199901206
-0.30738354892913994,0.5402851301353878,0.241410264780371,0.684912907388905,0.2680810071215631,0.7176705343381502,0.797572910934764,0.6381551251328277,0.75980532044455,0.7924359785732927,0.8343126881589179,0.7804622843290272,0.7156448656780142,0.566962630719525,0.6860229277393564,1.0,0.14627252643620184,0.6532454502261767,0.7403418332797338,0.46472709431581316,0.11783694769894798,0.28729753234990296,0.17873697319524412,0.5716713642356464,-0.16929072331142572,0.60839272890973,-0.23700912486731077,0.33794739034264826,0.5905859626889755,0.47961736195689275,0.20751858842240165,0.5282479218319092,0.2238291761135692
0.1621541464932138,0.26907509598692925,-0.26504253067999206,0.17603195819932746,-0.1984207440450934,0.23342666849519444,0.1727294973773949,0.3039949290458081,0.204910115491036,-0.12131803450983064,0.0012600575903733962,0.04183695703970373,0.017631567001200048,0.6166731971171859,0.5756544493363257,0.14627252643620184,1.0,0.37536476334827357,0.3216018858551708,0.6619955692747268,0.4577491171301229,0.34669282206693486,0.4629104963544125,0.3672570390489475,0.005665240836307948,0.2496322850847827,-0.47993842624444866,0.31227085260625365,0.31316313757396863,0.504631679161361,0.265106599031012,0.381075206060484,0.3046732373601251
-0.08125247973812492,0.7056505297137491,-0.05460911141414916,0.530744708140997,-0.020510566544167184,0.5028017097921779,0.5316318774692081,0.4785355438554939,0.5532854881989879,0.26853215279220305,0.48705148872004894,0.3436960357384871,0.307928245833035,0.7880414658360108,0.7995487237084257,0.6532454502261767,0.37536476334827357,1.0,0.5708226447608524,0.5612119921536747,0.6061450940901424,0.6662286364731271,0.668468045680656,0.7369930493279885,0.3377175104978114,0.8548764560442378,0.0074566286247323,0.6684023883170053,0.7402371734099282,0.7442693586083496,0.5974829714152251,0.7244424718083152,0.3483472164480212
-0.08487544246659001,0.29192406671619736,0.34140929334147085,0.18393422364315082,0.02148778416997082,0.2543371540544269,0.37824409261354175,0.294359433962839,0.3175466813934122,0.3024989531801593,0.3168533502488467,0.29527057070094526,0.19816104806540144,0.45843165412133735,0.721651235913422,0.7403418332797338,0.3216018858551708,0.5708226447608524,1.0,0.20536163738849833,0.4435262582093522,0.31294162902251144,0.44893773809914306,0.7353314656538115,0.04152960355137784,0.6226837879715261,-0.11717550829476478,0.35829371389829306,0.7301518302268627,0.4632102031079516,0.4188923370798319,0.7555761290786333,0.5186656566314918
-0.06487597874474052,0.6651991031604391,-0.45995208280124344,0.7618298397154685,0.029942855778361775,0.7523071518485773,0.6812588105098065,0.7485086327573743,0.7347450945852174,0.3637183303271991,0.5302090109450808,0.5465333727248078,0.5749840137020625,0.835861589768992,0.6471203972529435,0.46472709431581316,0.6619955692747268,0.5612119921536747,0.20536163738849833,1.0,0.14714501538074698,0.4585617954270146,0.22758114913390032,0.4063951323309417,-0.04603838866141423,0.3852045520378691,-0.43630205793465054,0.4492359616723574,0.3532768695522557,0.665193752782199,0.18972048919824225,0.326791679720414,0.1948095328211996
0.054218444531752855,0.3067761453840781,0.025856055180726548,-0.09044950641834429,-0.19751696704281527,-0.10201785428029325,-0.10392962351889475,-0.060215025073573535,-0.0808875512339733,-0.41585476387877063,-0.14005198031174998,-0.33782457901720253,-0.38883482400089175,0.4401937715370666,0.5802166384813252,0.11783694769894798,0.4577491171301229,0.6061450940901424,0.4435262582093522,0.14714501538074698,1.0,0.6750239361445669,0.9906978391341706,0.6268079499972291,0.4341313284300296,0.6714693214135348,0.02608168269534117,0.4564700995241041,0.6368003269165421,0.612938153214063,0.7106068820531397,0.7072962833113783,0.4117814683519377
0.10609679071146695,0.6601188812366559,-0.16191031509657167,0.33089424176474147,-0.18623866424971486,0.22742044610488096,0.23892988434539955,0.23324362392316791,0.2823654487901128,-0.11958704315343237,0.14478609844237117,-0.013588564988714944,-0.02308075454201408,0.6068517570529349,0.5840716155767879,0.28729753234990296,0.34669282206693486,0.6662286364731271,0.31294162902251144,0.4585617954270146,0.6750239361445669,1.0,0.7360363396069182,0.7159059836025048,0.42216445355865595,0.7417603031400812,-0.021216251758066507,0.7227037452809959,0.6295297473215056,0.7621554942375106,0.5644667340734792,0.6690255039561526,0.5260316006540252
0.03925139263952819,0.40714882801507285,-0.02014310044338474,0.012000392628315737,-0.19079291607577356,-0.012601266176870528,-0.01499234238656412,0.023440223069373326,0.014150853931132235,-0.3526295820635616,-0.06253105138180276,-0.2631307161294003,-0.3088185304957426,0.5121512136312452,0.6294761800354532,0.17873697319524412,0.4629104963544125,0.668468045680656,0.44893773809914306,0.22758114913390032,0.9906978391341706,0.7360363396069182,1.0,0.680675284997737,0.43862131100796126,0.7274362635855196,0.02158581181394266,0.5235025566151399,0.6769554163912808,0.6830440691082813,0.7353788949332551,0.7440278431700156,0.4423640278008248
-0.014478451875283209,0.7039055000186654,-0.0021043844048953173,0.34291012820954736,-0.11719325413879492,0.30445872019242143,0.3799276303109548,0.34032790044986855,0.38478692252401725,0.09293432317320073,0.2562717712741566,0.15632607164778425,0.12393602360131911,0.6943687535879182,0.7903227824936492,0.5716713642356464,0.3672570390489475,0.7369930493279885,0.7353314656538115,0.4063951323309417,0.6268079499972291,0.7159059836025048,0.680675284997737,1.0,0.25150081157709603,0.8797856954350262,-0.05227186026285849,0.7140403910922352,0.9359477970847039,0.7987148874553749,0.6314079319370612,0.9226894291002379,0.7603337448859917
0.14392482792575345,0.20529517698569702,-0.10403861763933257,-0.14361679532184657,-0.2892568996067432,-0.179633293459644,-0.1318187285497227,-0.10316600885230487,-0.10967173349007799,-0.375163710745293,-0.2702460210782357,-0.32766980618980807,-0.3378168382750436,0.21366214834943467,0.2471621094867944,-0.16929072331142572,0.005665240836307948,0.3377175104978114,0.04152960355137784,-0.04603838866141423,0.4341313284300296,0.42216445355865595,0.43862131100796126,0.25150081157709603,1.0,0.3418423715224063,0.5234731147149576,0.5449962629040201,0.22081294429830023,0.16637318569085505,0.48810658749880964,0.274278754632229,0.16648504145186244
-0.046844023556076884,0.7026063459225567,0.05549575382532088,0.4043659091630516,-0.06837028491393765,0.3525978405109037,0.4170608461128138,0.33729125187973485,0.42455197197829103,0.13951190662176113,0.36737753512044125,0.18130193645340206,0.14364825672703976,0.7052911990409523,0.7822922106355317,0.60839272890973,0.2496322850847827,0.8548764560442378,0.6226837879715261,0.3852045520378691,0.6714693214135348,0.7417603031400812,0.7274362635855196,0.8797856954350262,0.3418423715224063,1.0,0.010812950736440402,0.6587574789293326,0.9004818569099698,0.8143833014913968,0.6213811520549131,0.8519652420853037,0.4577266767733761
0.0876784218191408,-0.05075351392166037,0.055414028602961234,-0.27388753981097635,-0.16643846909558177,-0.3136157900144807,-0.22643481406634983,-0.25858322759811037,-0.23576433038560557,-0.2007297228207046,-0.27142170755569656,-0.26548008864663364,-0.26366993645739284,-0.23329923178361045,-0.20650608163090775,-0.23700912486731077,-0.47993842624444866,0.0074566286247323,-0.11717550829476478,-0.43630205793465054,0.02608168269534117,-0.021216251758066507,0.02158581181394266,-0.05227186026285849,0.5234731147149576,0.010812950736440402,1.0,0.2013670269312066,-0.11734250986735417,-0.1742715989491547,0.1931481060281462,-0.007770098980992095,0.07640787794915666
0.1421455399156046,0.7114163658213456,-0.13496967295123613,0.332132660191588,-0.21845585496526557,0.25832116358635976,0.325007221570907,0.29133606331321177,0.3586611749650873,0.03604756708019276,0.1418814270718376,0.11716114498279334,0.10790475525122163,0.6646067224302732,0.583651220490647,0.33794739034264826,0.31227085260625365,0.6684023883170053,0.35829371389829306,0.4492359616723574,0.4564700995241041,0.7227037452809959,0.5235025566151399,0.7140403910922352,0.5449962629040201,0.6587574789293326,0.2013670269312066,1.0,0.5653435489899876,0.6413736641946811,0.5507702447723322,0.6164502405912643,0.6438839870165788
-0.06039929942939054,0.639175308790128,0.032416541419666635,0.3339506712595749,-0.055907262593712134,0.30465165949290735,0.3614249906026355,0.3145480924723469,0.361946386182268,0.0984646409905771,0.2973180793349774,0.14798448531121255,0.12447687554290311,0.66131317994007,0.7868327646880683,0.5905859626889755,0.31316313757396863,0.7402371734099282,0.7301518302268627,0.3532768695522557,0.6368003269165421,0.6295297473215056,0.6769554163912808,0.9359477970847039,0.22081294429830023,0.9004818569099698,-0.11734250986735417,0.5653435489899876,1.0,0.7588266249364419,0.625614413267529,0.896914509835046,0.517335140321427
-0.004822532853645125,0.7716006678983124,-0.23143281508809757,0.5292793292265782,-0.12152401330873296,0.4942966545783735,0.5012060856635591,0.5213610832664659,0.534939774474619,0.10419190750631041,0.35288223103742183,0.2362477412743764,0.2268278022939672,0.8267989899010396,0.7913210355998519,0.47961736195689275,0.504631679161361,0.7442693586083496,0.4632102031079516,0.665193752782199,0.612938153214063,0.7621554942375106,0.6830440691082813,0.7987148874553749,0.16637318569085505,0.8143833014913968,-0.1742715989491547,0.6413736641946811,0.7588266249364419,1.0,0.5312816906358936,0.7617538761534262,0.488281709073546
0.023129236335005018,0.37888734508866434,-0.013698272324292653,0.057610689390016186,-0.10071414076905198,0.05066829910723808,0.08016040640227302,0.10903021795828322,0.09779243150188938,-0.18216486864360662,0.004848831450498611,-0.12060432798959969,-0.14865836806384722,0.4361345253201273,0.5806278109424395,0.20751858842240165,0.265106599031012,0.5974829714152251,0.4188923370798319,0.18972048919824225,0.7106068820531397,0.5644667340734792,0.7353788949332551,0.6314079319370612,0.48810658749880964,0.6213811520549131,0.1931481060281462,0.5507702447723322,0.625614413267529,0.5312816906358936,1.0,0.7403513233987925,0.4043430686927212
0.05275136527583357,0.535814993264076,0.1224624155008224,0.2134739352661247,-0.11200210074956903,0.21294815133116804,0.29485913613112646,0.2725618595843654,0.2845696630475976,0.021127927704896715,0.18651787522960744,0.07244948418203564,0.012352385553012704,0.6141586510793045,0.7952511781800224,0.5282479218319092,0.381075206060484,0.7244424718083152,0.7555761290786333,0.326791679720414,0.7072962833113783,0.6690255039561526,0.7440278431700156,0.9226894291002379,0.274278754632229,0.8519652420853037,-0.007770098980992095,0.6164502405912643,0.896914509835046,0.7617538761534262,0.7403513233987925,1.0,0.6399575167416007
0.09862548690346185,0.42073114512329957,-0.028448892613414756,0.03414494068743635,-0.2222399642521758,-0.0072414389798786645,0.07644387527007664,0.07257997287442035,0.08005083875144749,-0.10617897142591126,-0.08990065255165046,-0.05867934417328206,-0.09155452572688771,0.3620185122663035,0.40446779199901206,0.2238291761135692,0.3046732373601251,0.3483472164480212,0.5186656566314918,0.1948095328211996,0.4117814683519377,0.5260316006540252,0.4423640278008248,0.7603337448859917,0.16648504145186244,0.4577266767733761,0.07640787794915666,0.6438839870165788,0.517335140321427,0.488281709073546,0.4043430686927212,0.6399575167416007,1.0
